TITLE,PLAYER/CHARACTER,SERIAL NUMBER,SET,GRADE,GRADER,VARIANT,AUTOGRAPH,YEAR,LANGUAGE,PRICE,CATEGORY,OTHER META,MP4 URL,IMAGE URL,URL TO PRODUCT
2003 POKEMON EX RUBY & SAPPHIRE GARDEVOIR-REV.FOIL (PSA EX-MT 6),GARDEVOIR-REV.FOIL,115911238,POKEMON EX RUBY & SAPPHIRE,EX-MT 6,PSA,RUBY & SAPPHIRE,No,2003,English,$26.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/115911238.mp4,https://cdn.dripshop.live/dripnfts/slabs/115911238.jpg,https://www.dripshop.live/products/Em8fz1DQ2iJO8CQg6tuNE
2023 POKEMON PAR EN-PARADOX RIFT GARCHOMP ex (PSA NM-MT 8),GARCHOMP ex,101264189,POKEMON PAR EN-PARADOX RIFT,NM-MT 8,PSA,HYPER RARE,No,2023,English,$26.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101264189.mp4,https://cdn.dripshop.live/dripnfts/slabs/101264189.jpg,https://www.dripshop.live/products/HtjhlJIxIztahkkg1xiGo
1999 POKEMON JUNGLE BUTTERFREE (PSA NM-MT 8),BUTTERFREE,107813722,POKEMON JUNGLE,NM-MT 8,PSA,1ST EDITION,No,1999,English,$26.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/107813722.mp4,https://cdn.dripshop.live/dripnfts/slabs/107813722.jpg,https://www.dripshop.live/products/WYT64-Kz1DfTF5rByOj1c
2023 POKEMON SWORD AND SHIELD CROWN ZENITH FA/ZERAORA VSTAR (PSA MINT 9),FA/ZERAORA VSTAR,115911167,POKEMON SWORD AND SHIELD CROWN ZENITH,MINT 9,PSA,CROWN ZENITH,No,2023,English,$26.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/115911167.mp4,https://cdn.dripshop.live/dripnfts/slabs/115911167.jpg,https://www.dripshop.live/products/IV92Kg0Q0LcnFZrVM3PWy
2024 POKEMON TEF EN-TEMPORAL FORCES ERI (PSA MINT 9),ERI,102483951,POKEMON TEF EN-TEMPORAL FORCES,MINT 9,PSA,SPECIAL ILLUSTRATION RARE,No,2024,English,$26.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/102483951.mp4,https://cdn.dripshop.live/dripnfts/slabs/102483951.jpg,https://www.dripshop.live/products/oSHGGSVUS-xeSeza42Js2
2023 POKEMON MEW EN-151 DRAGONAIR (PSA MINT 9),DRAGONAIR,104241794,POKEMON MEW EN-151,MINT 9,PSA,ILLUSTRATION RARE,No,2023,English,$26.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/104241794.mp4,https://cdn.dripshop.live/dripnfts/slabs/104241794.jpg,https://www.dripshop.live/products/vlVowl5fx5UZar8KBVnPa
2019 POKEMON SUN & MOON COSMIC ECLIPSE FA/TORKOAL (PSA MINT 9),FA/TORKOAL,115494295,POKEMON SUN & MOON COSMIC ECLIPSE,MINT 9,PSA,COSMIC ECLIPSE-SECRET,No,2019,English,$26.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/115494295.mp4,https://cdn.dripshop.live/dripnfts/slabs/115494295.jpg,https://www.dripshop.live/products/qNh0FgzZ2lmZuFxGZ0c-i
1999 POKEMON FOSSIL EKANS (PSA MINT 9),EKANS,116711436,POKEMON FOSSIL,MINT 9,PSA,1ST EDITION,No,1999,English,$26.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116711436.mp4,https://cdn.dripshop.live/dripnfts/slabs/116711436.jpg,https://www.dripshop.live/products/h6TCGH0Q1MvpEI8k1ZJMI
2022 POKEMON SWORD & SHIELD LOST ORIGIN FA/CHARIZARD (PSA MINT 9),FA/CHARIZARD,111981410,POKEMON SWORD & SHIELD LOST ORIGIN,MINT 9,PSA,LOST ORIGIN,No,2022,English,$26.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/111981410.mp4,https://cdn.dripshop.live/dripnfts/slabs/111981410.jpg,https://www.dripshop.live/products/KMF-ugb_sOCWoxZZ2VF5n
2023 Pokemon Scarlet & Violet Clefable (CGC PRISTINE 10),Clefable,6015584013,Pokemon Scarlet & Violet,PRISTINE 10,CGC,Charizard & Ho-Oh ex Deck,No,2023,English,$26.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/6015584013.mp4,https://cdn.dripshop.live/dripnfts/slabs/6015584013.jpg,https://www.dripshop.live/products/8rirIEidBFrrK2oVrXP1I
2022 Pokemon Sword & Shield Articuno (CGC GEM MINT 10),Articuno,6025926151,Pokemon Sword & Shield,GEM MINT 10,CGC,Holo,No,2022,English,$26.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/6025926151.mp4,https://cdn.dripshop.live/dripnfts/slabs/6025926151.jpg,https://www.dripshop.live/products/ub8UigI_ZDXFr83YB2FOs
2024 Pokemon Scarlet & Violet Iron Thorns (CGC PRISTINE 10),Iron Thorns,6009816145,Pokemon Scarlet & Violet,PRISTINE 10,CGC,Art Rare,No,2024,English,$26.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/6009816145.mp4,https://cdn.dripshop.live/dripnfts/slabs/6009816145.jpg,https://www.dripshop.live/products/AVsGFaOlzI1MytCFQZ7q3
1996 Pokemon Original Series Ivysaur (CGC MINT+ 9.5),Ivysaur,4303978003,Pokemon Original Series,MINT+ 9.5,CGC,N/A,No,1996,English,$26.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/4303978003.mp4,https://cdn.dripshop.live/dripnfts/slabs/4303978003.jpg,https://www.dripshop.live/products/zOWwOtoPMATQJL0J8jzF1
2000 Pokemon Pokémon League Eevee (CGC 7),Eevee,6008815077,Pokemon Pokémon League,7,CGC,Pokémon League,No,2000,English,$25.36,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/6008815077.mp4,https://cdn.dripshop.live/dripnfts/slabs/6008815077.jpg,https://www.dripshop.live/products/2vurEPLQFMc_IfOdguIfY
2023 POKEMON JAPANESE SV4a-SHINY TREASURE ex KINGAMBIT (PSA GEM MT 10),KINGAMBIT,101442747,POKEMON JAPANESE SV4a-SHINY TREASURE ex,GEM MT 10,PSA,S,No,2023,Japanese,$25.30,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101442747.mp4,https://cdn.dripshop.live/dripnfts/slabs/101442747.jpg,https://www.dripshop.live/products/qP1KL9VZnaqNq0etaBGBm
2023 POKEMON JAPANESE SV4a-SHINY TREASURE ex WIGGLYTUFF (PSA GEM MT 10),WIGGLYTUFF,101877245,POKEMON JAPANESE SV4a-SHINY TREASURE ex,GEM MT 10,PSA,N/A,No,2023,Japanese,$24.15,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101877245.mp4,https://cdn.dripshop.live/dripnfts/slabs/101877245.jpg,https://www.dripshop.live/products/x0WWFZM9SYwXmqIEEhRxO
1997 POKEMON JAPANESE FOSSIL LAPRAS-HOLO (PSA EX 5),LAPRAS-HOLO,82972004,POKEMON JAPANESE FOSSIL,EX 5,PSA,N/A,No,1997,Japanese,$24.15,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/82972004.mp4,https://cdn.dripshop.live/dripnfts/slabs/82972004.jpg,https://www.dripshop.live/products/8rV3lIR70u5uthXYD3FoM
1999 POKEMON FOSSIL GRIMER (PSA MINT 9),GRIMER,116711440,POKEMON FOSSIL,MINT 9,PSA,1ST EDITION,No,1999,English,$24.15,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116711440.mp4,https://cdn.dripshop.live/dripnfts/slabs/116711440.jpg,https://www.dripshop.live/products/tSa2gF9a3NuO-SoIajz_u
2024 POKEMON TWM EN-TWILIGHT MASQUERADE TATSUGIRI (PSA MINT 9),TATSUGIRI,108726000,POKEMON TWM EN-TWILIGHT MASQUERADE,MINT 9,PSA,ILLUSTRATION RARE,No,2024,English,$24.15,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108726000.mp4,https://cdn.dripshop.live/dripnfts/slabs/108726000.jpg,https://www.dripshop.live/products/pfcshnO6c5wibrBeyJ1Cg
2024 POKEMON TWM EN-TWILIGHT MASQUERADE TATSUGIRI (PSA MINT 9),TATSUGIRI,114537247,POKEMON TWM EN-TWILIGHT MASQUERADE,MINT 9,PSA,ILLUSTRATION RARE,No,2024,English,$24.15,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/114537247.mp4,https://cdn.dripshop.live/dripnfts/slabs/114537247.jpg,https://www.dripshop.live/products/B8fK3o0XMiWrUWbOhEqqO
1999 POKEMON FOSSIL WEEZING (PSA MINT 9),WEEZING,116711463,POKEMON FOSSIL,MINT 9,PSA,1ST EDITION,No,1999,English,$24.15,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116711463.mp4,https://cdn.dripshop.live/dripnfts/slabs/116711463.jpg,https://www.dripshop.live/products/eBLchXoPNIcCU9x3EqKbJ
2017 POKEMON SUN & MOON CRIMSON INVASION FA/ALN.EXEGGUTOR GX (PSA NM-MT 8),FA/ALN.EXEGGUTOR GX,97596303,POKEMON SUN & MOON CRIMSON INVASION,NM-MT 8,PSA,CRIMSON INVASION,No,2017,English,$24.15,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/97596303.mp4,https://cdn.dripshop.live/dripnfts/slabs/97596303.jpg,https://www.dripshop.live/products/FF8MP0O9zqm8w_kcsalMY
2000 POKEMON PROMO BLACK STAR ARTICUNO (PSA EX 5),ARTICUNO,116711497,POKEMON PROMO BLACK STAR,EX 5,PSA,BLACK STAR-AOKI ERROR,No,2000,English,$23.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116711497.mp4,https://cdn.dripshop.live/dripnfts/slabs/116711497.jpg,https://www.dripshop.live/products/ucRblWT9fOkyOtetbqCe-
2000 POKEMON GAME BASE II CHANSEY-HOLO (PSA EX-MT 6),CHANSEY-HOLO,116556477,POKEMON GAME BASE II,EX-MT 6,PSA,BASE II,No,2000,English,$23.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116556477.mp4,https://cdn.dripshop.live/dripnfts/slabs/116556477.jpg,https://www.dripshop.live/products/91B1wvj7pb-Xu6J4FPzoi
1999 POKEMON FOSSIL TENTACRUEL (PSA NM-MT 8),TENTACRUEL,116711461,POKEMON FOSSIL,NM-MT 8,PSA,1ST EDITION,No,1999,English,$23.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116711461.mp4,https://cdn.dripshop.live/dripnfts/slabs/116711461.jpg,https://www.dripshop.live/products/DRuBEeiDvPfzeaBQH-hPY
2023 POKEMON SWORD AND SHIELD CROWN ZENITH FA/IRIDA (PSA MINT 9),FA/IRIDA,90810072,POKEMON SWORD AND SHIELD CROWN ZENITH,MINT 9,PSA,CROWN ZENITH,No,2023,English,$23.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/90810072.mp4,https://cdn.dripshop.live/dripnfts/slabs/90810072.jpg,https://www.dripshop.live/products/P6xxUI4um89AX8ZFrLFtj
2022 POKEMON SWORD & SHIELD SILVER TEMPEST LUGIA V (PSA MINT 9),LUGIA V,110991184,POKEMON SWORD & SHIELD SILVER TEMPEST,MINT 9,PSA,SILVER TEMPEST,No,2022,English,$23.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/110991184.mp4,https://cdn.dripshop.live/dripnfts/slabs/110991184.jpg,https://www.dripshop.live/products/CiPnSMfrd3hLNTgMe9hgD
2023 POKEMON SVI EN-SCARLET & VIOLET ARCANINE ex (PSA MINT 9),ARCANINE ex,111226327,POKEMON SVI EN-SCARLET & VIOLET,MINT 9,PSA,N/A,No,2023,English,$23.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/111226327.mp4,https://cdn.dripshop.live/dripnfts/slabs/111226327.jpg,https://www.dripshop.live/products/B7aciMQnujat-TBcWvC36
2023 POKEMON JAPANESE SV1S-SCARLET ex KORAIDON ex (PSA GEM MT 10),KORAIDON ex,72379879,POKEMON JAPANESE SV1S-SCARLET ex,GEM MT 10,PSA,SUPER RARE,No,2023,Japanese,$23.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/72379879.mp4,https://cdn.dripshop.live/dripnfts/slabs/72379879.jpg,https://www.dripshop.live/products/OczJtuxx8soNLSZzo9tz6
2022 POKEMON SWORD & SHIELD LOST ORIGIN FA/GENGAR (PSA NM-MT 8),FA/GENGAR,99621143,POKEMON SWORD & SHIELD LOST ORIGIN,NM-MT 8,PSA,LOST ORIGIN,No,2022,English,$23.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/99621143.mp4,https://cdn.dripshop.live/dripnfts/slabs/99621143.jpg,https://www.dripshop.live/products/AhXfRJ1ro2zNhe5_YzrJr
2000 POKEMON PROMO BLACK STAR PIKACHU (PSA NM 7),PIKACHU,100211958,POKEMON PROMO BLACK STAR,NM 7,PSA,BLACK STAR,No,2000,English,$23.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/100211958.mp4,https://cdn.dripshop.live/dripnfts/slabs/100211958.jpg,https://www.dripshop.live/products/SxoOm4hnWtPhiIlbe1Dsg
2021 POKEMON JAPANESE SWORD & SHIELD JET-BLACK SPIRIT FA/AGATHA (PSA MINT 9),FA/AGATHA,85322907,POKEMON JAPANESE SWORD & SHIELD JET-BLACK SPIRIT,MINT 9,PSA,JET-BLACK SPIRIT,No,2021,Japanese,$23.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/85322907.mp4,https://cdn.dripshop.live/dripnfts/slabs/85322907.jpg,https://www.dripshop.live/products/KVAXYpOV8a18zuJ6_Pc2A
2024 Pokemon Surging Sparks Elite Trainer Box Magneton (CGC GEM MINT 10),Magneton,6023284198,Pokemon Surging Sparks Elite Trainer Box,GEM MINT 10,CGC,Surging Sparks Elite Trainer Box,No,2024,English,$23.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/6023284198.mp4,https://cdn.dripshop.live/dripnfts/slabs/6023284198.jpg,https://www.dripshop.live/products/Xz3DU5J39rCdH0mjhKeY2
2024 Pokemon Scarlet & Violet Eevee ex (CGC GEM MINT 10),Eevee ex,6029132014,Pokemon Scarlet & Violet,GEM MINT 10,CGC,Holo,No,2024,English,$23.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/6029132014.mp4,https://cdn.dripshop.live/dripnfts/slabs/6029132014.jpg,https://www.dripshop.live/products/WAEy7eMTmUMG-pU35eK6q
1999 POKEMON JUNGLE VAPOREON-HOLO (PSA VG-EX 4),VAPOREON-HOLO,116556467,POKEMON JUNGLE,VG-EX 4,PSA,N/A,No,1999,English,$21.85,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116556467.mp4,https://cdn.dripshop.live/dripnfts/slabs/116556467.jpg,https://www.dripshop.live/products/m2482tueRx3jhACyNiC2h
1999 POKEMON FOSSIL RAICHU (PSA EX-MT 6),RAICHU,116711471,POKEMON FOSSIL,EX-MT 6,PSA,1ST EDITION,No,1999,English,$21.85,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116711471.mp4,https://cdn.dripshop.live/dripnfts/slabs/116711471.jpg,https://www.dripshop.live/products/Wabh49nmLSXXY23vBnjhr
1999 POKEMON FOSSIL GOLBAT (PSA NM 7),GOLBAT,116711459,POKEMON FOSSIL,NM 7,PSA,1ST EDITION,No,1999,English,$21.85,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116711459.mp4,https://cdn.dripshop.live/dripnfts/slabs/116711459.jpg,https://www.dripshop.live/products/gB3FprsEfHJ4rH2ZoJGki
2023 POKEMON OBF EN-OBSIDIAN FLAMES SCIZOR (PSA MINT 9),SCIZOR,115494287,POKEMON OBF EN-OBSIDIAN FLAMES,MINT 9,PSA,ILLUSTRATION RARE,No,2023,English,$21.85,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/115494287.mp4,https://cdn.dripshop.live/dripnfts/slabs/115494287.jpg,https://www.dripshop.live/products/Uja2ffBM26-DlmwM6r5rq
1999 POKEMON FOSSIL ENERGY SEARCH (PSA MINT 9),ENERGY SEARCH,116711439,POKEMON FOSSIL,MINT 9,PSA,1ST EDITION,No,1999,English,$21.85,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116711439.mp4,https://cdn.dripshop.live/dripnfts/slabs/116711439.jpg,https://www.dripshop.live/products/6faIjyldivMlaQRCcxdIi
2023 POKEMON SWORD AND SHIELD CROWN ZENITH FA/ZACIAN V (PSA MINT 9),FA/ZACIAN V,104233925,POKEMON SWORD AND SHIELD CROWN ZENITH,MINT 9,PSA,CROWN ZENITH,No,2023,English,$21.85,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/104233925.mp4,https://cdn.dripshop.live/dripnfts/slabs/104233925.jpg,https://www.dripshop.live/products/F6kiySw36gwnB5ivKcGOB
2023 POKEMON PAR EN-PARADOX RIFT GOLISOPOD ex (PSA MINT 9),GOLISOPOD ex,115494300,POKEMON PAR EN-PARADOX RIFT,MINT 9,PSA,SPECIAL ILLUSTRATION RARE,No,2023,English,$21.85,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/115494300.mp4,https://cdn.dripshop.live/dripnfts/slabs/115494300.jpg,https://www.dripshop.live/products/2dUv6pgo_X3TvLUkWZaUB
1999 POKEMON FOSSIL OMANYTE (PSA MINT 9),OMANYTE,116711437,POKEMON FOSSIL,MINT 9,PSA,1ST EDITION,No,1999,English,$21.85,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116711437.mp4,https://cdn.dripshop.live/dripnfts/slabs/116711437.jpg,https://www.dripshop.live/products/Uh1VsnE7-sOHnxmpelUV8
2023 POKEMON OBF EN-OBSIDIAN FLAMES SCIZOR (PSA MINT 9),SCIZOR,111981435,POKEMON OBF EN-OBSIDIAN FLAMES,MINT 9,PSA,ILLUSTRATION RARE,No,2023,English,$21.85,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/111981435.mp4,https://cdn.dripshop.live/dripnfts/slabs/111981435.jpg,https://www.dripshop.live/products/gukMs4K5jcgdTw3PKheu4
2023 Pokemon Scarlet & Violet Heracross (CGC GEM MINT 10),Heracross,6009816121,Pokemon Scarlet & Violet,GEM MINT 10,CGC,Art Rare,No,2023,English,$21.85,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/6009816121.mp4,https://cdn.dripshop.live/dripnfts/slabs/6009816121.jpg,https://www.dripshop.live/products/AUuxo4DBjFj--mk8u-FOL
2022 Pokemon Sword & Shield Origin Forme Dialga V (CGC GEM MINT 10),Origin Forme Dialga V,6025859245,Pokemon Sword & Shield,GEM MINT 10,CGC,Holo,No,2022,English,$21.85,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/6025859245.mp4,https://cdn.dripshop.live/dripnfts/slabs/6025859245.jpg,https://www.dripshop.live/products/3BD3_szw3vaPjYooc_VrV
2024 Pokemon Scarlet & Violet Charjabug (CGC GEM MINT 10),Charjabug,1401041081015,Pokemon Scarlet & Violet,GEM MINT 10,CGC,Illustration Rare,No,2024,English,$21.85,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/1401041081015.mp4,https://cdn.dripshop.live/dripnfts/slabs/1401041081015.jpg,https://www.dripshop.live/products/GCCWjxDXh8VHS7aJTdyX1
2003 Pokemon EX Cacturne (CGC 8.5),Cacturne,4102392152,Pokemon EX,8.5,CGC,Holo,No,2003,English,$21.74,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/4102392152.mp4,https://cdn.dripshop.live/dripnfts/slabs/4102392152.jpg,https://www.dripshop.live/products/ltXIQq34a0gUZb53JWld8
2000 Pokemon Neo Scizor (CGC 7),Scizor,4159018026,Pokemon Neo,7,CGC,Holo,No,2000,English,$21.74,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/4159018026.mp4,https://cdn.dripshop.live/dripnfts/slabs/4159018026.jpg,https://www.dripshop.live/products/ypkZY9zMJIaXR9u3QCty3
2024 POKEMON SVP EN-SV BLACK STAR PROMO MIMIKYU (PSA MINT 9),MIMIKYU,101442708,POKEMON SVP EN-SV BLACK STAR PROMO,MINT 9,PSA,PALDEAN FATES ETB,No,2024,English,$20.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101442708.mp4,https://cdn.dripshop.live/dripnfts/slabs/101442708.jpg,https://www.dripshop.live/products/4CVezrY5AGAOTTDDm5Z5W
2000 POKEMON GAME BASE II POLIWRATH-HOLO (PSA EX-MT 6),POLIWRATH-HOLO,116711444,POKEMON GAME BASE II,EX-MT 6,PSA,BASE II,No,2000,English,$20.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116711444.mp4,https://cdn.dripshop.live/dripnfts/slabs/116711444.jpg,https://www.dripshop.live/products/C4qxYXCnAcM_V8jNHp6hm
2024 POKEMON SSP EN-SURGING SPARKS SKARMORY (PSA MINT 9),SKARMORY,104241797,POKEMON SSP EN-SURGING SPARKS,MINT 9,PSA,ILLUSTRATION RARE,No,2024,English,$20.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/104241797.mp4,https://cdn.dripshop.live/dripnfts/slabs/104241797.jpg,https://www.dripshop.live/products/DU7vn5gYeXS5wiT1jY5Ov
2024 POKEMON PAF EN-PALDEAN FATES SCYTHER (PSA MINT 9),SCYTHER,104233905,POKEMON PAF EN-PALDEAN FATES,MINT 9,PSA,SHINY RARE,No,2024,English,$20.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/104233905.mp4,https://cdn.dripshop.live/dripnfts/slabs/104233905.jpg,https://www.dripshop.live/products/XbKdt8kGfisBUBZAZwBU1
2023 POKEMON JAPANESE SV3-RULER OF THE BLACK FLAME POPPY (PSA MINT 9),POPPY,82403740,POKEMON JAPANESE SV3-RULER OF THE BLACK FLAME,MINT 9,PSA,SPECIAL ART RARE,No,2023,Japanese,$20.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/82403740.mp4,https://cdn.dripshop.live/dripnfts/slabs/82403740.jpg,https://www.dripshop.live/products/CklIznO8ll7Z17gY57lZt
2021 POKEMON SWORD & SHIELD FUSION STRIKE FA/GENESECT V (PSA MINT 9),FA/GENESECT V,112147695,POKEMON SWORD & SHIELD FUSION STRIKE,MINT 9,PSA,FUSION STRIKE,No,2021,English,$20.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/112147695.mp4,https://cdn.dripshop.live/dripnfts/slabs/112147695.jpg,https://www.dripshop.live/products/LIQyJEjnJ3j1pzCz2ZXhP
2023 POKEMON SWORD AND SHIELD CROWN ZENITH FA/LATIAS (PSA MINT 9),FA/LATIAS,104233916,POKEMON SWORD AND SHIELD CROWN ZENITH,MINT 9,PSA,CROWN ZENITH,No,2023,English,$20.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/104233916.mp4,https://cdn.dripshop.live/dripnfts/slabs/104233916.jpg,https://www.dripshop.live/products/colB_cppB3nw53UoxNNSZ
2023 POKEMON SWORD AND SHIELD CROWN ZENITH FA/LATIAS (PSA MINT 9),FA/LATIAS,104233917,POKEMON SWORD AND SHIELD CROWN ZENITH,MINT 9,PSA,CROWN ZENITH,No,2023,English,$20.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/104233917.mp4,https://cdn.dripshop.live/dripnfts/slabs/104233917.jpg,https://www.dripshop.live/products/CrMXcniTH2gZzqc91MCkK
2021 POKEMON SWORD & SHIELD FUSION STRIKE FA/GENESECT V (PSA MINT 9),FA/GENESECT V,111981437,POKEMON SWORD & SHIELD FUSION STRIKE,MINT 9,PSA,FUSION STRIKE,No,2021,English,$20.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/111981437.mp4,https://cdn.dripshop.live/dripnfts/slabs/111981437.jpg,https://www.dripshop.live/products/nVSihaQKe3Wkw1V6eKBAv
2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE FA/HSN.ZOROARK VSTAR (PSA MINT 9),FA/HSN.ZOROARK VSTAR,72045516,POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE,MINT 9,PSA,VSTAR UNIVERSE,No,2022,Japanese,$20.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/72045516.mp4,https://cdn.dripshop.live/dripnfts/slabs/72045516.jpg,https://www.dripshop.live/products/6sVIW8FrcDovgD91QOQgx
2024 POKEMON SFA EN-SHROUDED FABLE BEWEAR (PSA MINT 9),BEWEAR,104810919,POKEMON SFA EN-SHROUDED FABLE,MINT 9,PSA,ILLUSTRATION RARE,No,2024,English,$20.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/104810919.mp4,https://cdn.dripshop.live/dripnfts/slabs/104810919.jpg,https://www.dripshop.live/products/DTBOH9w7zNMh6VBI5qr1s
2024 POKEMON SVP EN-SV BLACK STAR PROMO CHARIZARD ex (PSA MINT 9),CHARIZARD ex,109141523,POKEMON SVP EN-SV BLACK STAR PROMO,MINT 9,PSA,CHARIZARD ex SUPER-PREM COLL,No,2024,English,$20.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109141523.mp4,https://cdn.dripshop.live/dripnfts/slabs/109141523.jpg,https://www.dripshop.live/products/fcD3p79zgOdUk1azof2Gz
2023 Pokemon Sword & Shield Magmortar (CGC 9),Magmortar,1401009912259,Pokemon Sword & Shield,9,CGC,Galarian Gallery,No,2023,English,$20.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/1401009912259.mp4,https://cdn.dripshop.live/dripnfts/slabs/1401009912259.jpg,https://www.dripshop.live/products/R__9Vwizd69IPDeRq3PqK
2023 Pokemon Scarlet & Violet Penny (CGC GEM MINT 10),Penny,4306760005,Pokemon Scarlet & Violet,GEM MINT 10,CGC,Special Illustration Rare,No,2023,English,$20.53,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/4306760005.mp4,https://cdn.dripshop.live/dripnfts/slabs/4306760005.jpg,https://www.dripshop.live/products/tTinPWsm6qyx1YBPxTb8J
2022 Pokemon Sword & Shield Rapid Strike Urshifu VMAX (CGC GEM MINT 10),Rapid Strike Urshifu VMAX,1401034747281,Pokemon Sword & Shield,GEM MINT 10,CGC,Trainer Gallery,No,2022,English,$20.53,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/1401034747281.mp4,https://cdn.dripshop.live/dripnfts/slabs/1401034747281.jpg,https://www.dripshop.live/products/za-CQdFf0lBb5zrxlCT3_
2020 Pokemon Sword & Shield Reshiram (CGC 9),Reshiram,3925894214,Pokemon Sword & Shield,9,CGC,Amazing Rare,No,2020,English,$20.53,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/3925894214.mp4,https://cdn.dripshop.live/dripnfts/slabs/3925894214.jpg,https://www.dripshop.live/products/hyxKF9Eeg6C3EKyuh7yHT
2024 POKEMON SSP EN-SURGING SPARKS JASMINE'S GAZE (PSA MINT 9),JASMINE'S GAZE,101096843,POKEMON SSP EN-SURGING SPARKS,MINT 9,PSA,ULTRA RARE,No,2024,English,$18.40,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101096843.mp4,https://cdn.dripshop.live/dripnfts/slabs/101096843.jpg,https://www.dripshop.live/products/X6WCz1Z-8RVfyk2E5_pcT
2004 POKEMON EX TEAM MAGMA VS TEAM AQUA MAGMA'S AGGRON-HOLO (PSA EX 5),MAGMA'S AGGRON-HOLO,116556475,POKEMON EX TEAM MAGMA VS TEAM AQUA,EX 5,PSA,N/A,No,2004,English,$18.40,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116556475.mp4,https://cdn.dripshop.live/dripnfts/slabs/116556475.jpg,https://www.dripshop.live/products/_t_qOJXar0K-fvmN4df3D
